,filename,location,long,lat,Issue,Duration,TimeStamp
7103,mumbai_report_1345.txt,"Borivali West,S.V.Road, Borivali west,Mumbai. ",72.8550696,19.2264378,"water on road, illegal on road",Not found,"Jan 13, 2020, 06.14 AM IST"
7104,mumbai_report_1352.txt,"Shraddha Building, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India ",72.834285,18.9416963,subway blocked by vendors,Not found,"Jan 12, 2020, 06.14 AM IST"
7105,mumbai_report_1353.txt,"G5 A1/4 Green Park Bldg,off S.V Road Santacruz west ,Mumbai ",72.8302691,19.1526273,Illegal Slums are very Dangerously near to the,Not found,"Jan 12, 2020, 06.14 AM IST"
7106,mumbai_report_1355.txt,"national highway 8 near dahisar check post,near dahisar check post,Mumbai ",72.87186899999998,19.257806,threat to senior citizens,Not found,"Jan 11, 2020, 06.15 AM IST"
7107,mumbai_report_1357.txt,"Kala Nagar Bandra (East),Kalanagar Junction,Mumbai ",72.8469429,19.0531024,Maybe it is stolen,few weeks,"Jan 11, 2020, 06.14 AM IST"
7108,mumbai_report_1360.txt,"Oshiwara opposite Mega Mall,Best Colony Roaf,mumbai ",72.83418,19.151633,unauthorized vendors have occupied the footpath,Not found,"Jan 11, 2020, 06.14 AM IST"
7109,mumbai_report_1362.txt,"Charkop Kandivali West ,Sector 7,Mumbai ",72.8309721,19.2221775,No Parking,Not found,"Jan 11, 2020, 06.14 AM IST"
7110,mumbai_report_1364.txt,"Hemant Karkare garden,Jogeshwari east,Mumbai suburban ",72.8665065,19.1368607,footpath completely encroached,Not found,"Jan 10, 2020, 06.20 AM IST"
7111,mumbai_report_1366.txt,"after sony mony signal,s v road,Mumbai ",72.83945940000002,19.1054569,motorcycles parked till,Not found,"Jan 10, 2020, 06.19 AM IST"
7112,mumbai_report_1367.txt,"Dahisar East,C.S.Complex  N.L.Complex,Mumbai ",72.86506690000002,19.259394600000004,"dose of bikers park their bikes on footpath, managed to damage",Not found,"Jan 10, 2020, 06.18 AM IST"
7113,mumbai_report_1368.txt,"Near Phoenix Mall Kurla,LBS Marg ,Mumbai ",72.89716999999997,19.066453600000006,illegally on the other side,Not found,"Jan 10, 2020, 06.18 AM IST"
7114,mumbai_report_1371.txt,"Dn Nagar Metro Station, Andheri West ,JP Road ,Mumbai ",72.8305985,19.1281975,"footpath has been taken, blocking use by the pedestrians along the road",Not found,"Jan 10, 2020, 06.17 AM IST"
7115,mumbai_report_1375.txt,"'B' WARD DONGRI footpath adjacent khoja kabrastan boundary walls opposite 261 municipal school,sardar vallabhbhai Patel road ,Mumbai ",72.78950649999999,19.292194,causing a lot of inconvenience to the people,Not found,"Jan 10, 2020, 06.16 AM IST"
7116,mumbai_report_1378.txt,"Govandi,ghatkopar mankhurd link rd,mumbai ",72.9270531,19.0574055,unused carts lying,Not found,"Jan 10, 2020, 06.16 AM IST"
7117,mumbai_report_1381.txt,"mulund west,Balrajeshwar road,Mumbai 400080 ",72.94691089999998,19.185948,no fear of being caught,Not found,"Jan 10, 2020, 06.15 AM IST"
7118,mumbai_report_1382.txt,"Bandra west,Sea link exit,Mumbai ",72.82465739999998,19.0434614,no fear of being caught,Not found,"Jan 10, 2020, 06.14 AM IST"
7119,mumbai_report_1383.txt,"Bandra west,Hill Road,Mumbai ",72.8306312,19.0551859,"portrait of bad garbage management, garbage everywhere",Not found,"Jan 10, 2020, 06.14 AM IST"
7120,mumbai_report_1384.txt,"Andheri West,SAB TV Road, Near SkyPan Building,Mumbai ",72.8301749,19.1365883,road has been occupied,past many years,"Jan 10, 2020, 06.14 AM IST"
7121,mumbai_report_1385.txt,"Not Cilen dasben in the Road,Andheri (E) Sakinaka) Kharani Road Sanmaan Hotel,Mumbai City ",72.8905025,19.1065312,"Newly made road, 24/7 parking place for vehicles, traffic jam, minutes to cover a distance",Not found,"Jan 9, 2020, 06.22 AM IST"
7122,mumbai_report_1386.txt,"Thakur complex, Kandivali East,90 feet road,Mumbai ",72.8637937,19.2132494,danger of accident,Not found,"Jan 9, 2020, 06.22 AM IST"
7123,mumbai_report_1390.txt,"Malabar Hill,BG Kher Marg,Mumbai ",72.80431490000002,18.9550495,big health hazard,"4 years, 3 months","Jan 9, 2020, 06.19 AM IST"
7124,mumbai_report_1393.txt,"Jacob Circle/ Saat Rasta,Mahalaxmi East ,mumbai 400 011 ",72.82717190000002,18.9809675,Full garbage cans,Not found,"Jan 9, 2020, 06.18 AM IST"
7125,mumbai_report_1397.txt,"dharvi,jasmine lanw,mumbai ",72.85035090000002,19.0392627,Rubble and garbage being used to level,Not found,"Jan 9, 2020, 06.17 AM IST"
7126,mumbai_report_1400.txt,"Andheri west,Veera desai road,Mumbai ",72.83758279999998,19.1348794,pathetic condition,Not found,"Jan 9, 2020, 06.16 AM IST"
7127,mumbai_report_1401.txt,"lokhandwala area, Andheri West,Sol Marg,Mumbai 400053 ",72.82888790000001,19.1449453,"Reflector has been fixed at the steps, can  cause pedestrians to trip and fall on the busy main road",Not found,"Jan 9, 2020, 06.15 AM IST"
7128,mumbai_report_1402.txt,"DHARAVI,Maharashtra,Mumbai ",72.8537589,19.0380334,your coverage regarding destruction,Not found,"Jan 9, 2020, 06.15 AM IST"
7129,mumbai_report_1405.txt,"Marine lines,Marine line rly stn ,mumbai ",72.8235345,18.9460459,Bike parked on wrong side,Not found,"Jan 9, 2020, 06.13 AM IST"
7130,mumbai_report_1408.txt,"goregaon east,PL Deshpande Garden signal, Goregaon-mulund link road,mumbai ",72.8519314,19.171976,parked haphazardly,Not found,"Jan 8, 2020, 06.19 AM IST"
7131,mumbai_report_1413.txt,"Garodia nagar highway junction,Near Eastern express highway,Mumbai ",72.9125893,19.0747326,land is being grabbed,Not found,"Jan 8, 2020, 06.18 AM IST"
7132,mumbai_report_1416.txt,"CST road near Nityanand hotel,CST road Kalina Santacruz East,Mumbai 98 ",72.864436,19.071738600000003,permanent pole,Not found,"Jan 8, 2020, 06.17 AM IST"
7133,mumbai_report_1421.txt,"vile parle east,nanda patkar road,mumbai ",72.84859209999998,19.0941762,"sewerage pipes been kept on the other, with two way traffic",Not found,"Jan 8, 2020, 06.14 AM IST"
7134,mumbai_report_1422.txt,"Haji Ali,Keshavrao Khadye Marg,Mumbai ",72.8136458,18.9784641,"place is always nuisance, walk on road, place is at next to, A. B. Road",Not found,"Jan 8, 2020, 06.14 AM IST"
7135,mumbai_report_1423.txt,"arrey,arrey,mumbai suburb ",72.88312940000002,19.1509655,debris here to increase the level of the land,Not found,"Jan 8, 2020, 06.14 AM IST"
7136,mumbai_report_1424.txt,"Kalina, Santacruz (E),Dr. Hans Bhurga Road,Mumbai Suburban ",72.8545897,19.075054100000006,encroached by illegal parking,Not found,"Jan 8, 2020, 06.13 AM IST"
7137,mumbai_report_1425.txt,"Mumbai Central,Mumbai Central Railway station,Mumbai ",72.81936739999998,18.9696305,parked half blocking the road,2 weeks,"Jan 7, 2020, 06.19 AM IST"
7138,mumbai_report_1427.txt,"dahisar east,n.l complex,mumbai-68 ",72.8658804,19.2596284,traffic jams,Not found,"Jan 7, 2020, 06.18 AM IST"
7139,mumbai_report_1428.txt,"Chandivali, Andheri East,Chandivali Farm Road,Mumbai ",72.89561570000002,19.1146389,"sledge has accumulated, difficult to walk",Not found,"Jan 7, 2020, 06.17 AM IST"
7140,mumbai_report_1430.txt,"Goregaon West ,Railway station road,Mumbai ",72.8493293,19.1645553,"POT HOLE is traffic, daily traffic hours, wastage of Water, water is filled in pot hole",Not found,"Jan 7, 2020, 06.17 AM IST"
7141,mumbai_report_1433.txt,"RTO lane Four bunglows ,RTO lane Andheri,Mumbai ",72.82882420000001,19.133385500000006,keep cropping on the footpath adjacent,Not found,"Jan 7, 2020, 06.15 AM IST"
7142,mumbai_report_1434.txt,"Lokhandwala Complex ,Golden Charriot Annexe,Andheri West Mumbai 400053 ",72.8276058,19.1417064,always blocked,Not found,"Jan 7, 2020, 06.14 AM IST"
7143,mumbai_report_1436.txt,"Dahisar East,C.S.Road No.4,Mumbai ",72.8645642,19.256331600000006,"vehicle is parked, health hazard, mosquito breeding",Not found,"Jan 7, 2020, 06.14 AM IST"
7144,mumbai_report_1437.txt,"fort,p d'mello road,Mumbai ",72.8393885,18.9439562,not getting fined,Not found,"Jan 7, 2020, 06.14 AM IST"
7145,mumbai_report_1440.txt,"Narsingh Mehta Marg,Road 28, opp Guru Nanak park, Bandra w,Mumbai ",72.835515,19.0512738,"cop riding, two wheeler on Bandra",Not found,"Jan 7, 2020, 06.14 AM IST"
7146,mumbai_report_1442.txt,"BANDRA WEST H WARD,HILL ROAD,MUMBAI ",72.8352939,19.0561063,"unhygienic condition, foul smell, Garbage bin need to be displaced",Not found,"Jan 6, 2020, 06.19 AM IST"
7147,mumbai_report_1443.txt,"Lallubhai Compound, Sonapur Mankhurd ,Mankhurd (w),Mumbai = 400043 ",72.91977340000003,19.059137300000003,Veggie vendors blocking entire footpath,Not found,"Jan 6, 2020, 06.18 AM IST"
7148,mumbai_report_1444.txt,"VILE PARLE West,SV ROAD,MUMBAI ",72.8398569,19.1057557,"breeding mosquitoes, poses a risk to life",Not found,"Jan 6, 2020, 06.18 AM IST"
7149,mumbai_report_1446.txt,"fort,Modi street, oppo GPO,Mumbai city ",72.83701049999998,18.938771600000006,"internal road, doesn't even need repairs, dug up",Not found,"Jan 6, 2020, 06.17 AM IST"
7150,mumbai_report_1447.txt,"Prabhadevi,dutta Raul Marg,Mumbai ",72.83374390000002,19.0166687,"Garbage Bins are occupying, Foul smell spread throughout the locality",Not found,"Jan 6, 2020, 06.16 AM IST"
7151,mumbai_report_1450.txt,"Andheri (W) BEST Depot,S V Road,Andheri West, Mumbai ",72.84562159999999,19.120519100000006,occupying road and not moving,Not found,"Jan 6, 2020, 06.14 AM IST"
7152,mumbai_report_1452.txt,"Fort,walchand hirachand road,mumbai ",72.83882440000002,18.9380657,"waste on road, garbage lie on road",Not found,"Jan 5, 2020, 06.17 AM IST"
7153,mumbai_report_1453.txt,"Andheri West,JP Road,Mumbai ",72.826184,19.1293418,"footpath has been in broken condition, narrow drainage shutter, can cause someone to break their leg",6 months,"Jan 5, 2020, 06.17 AM IST"
7154,mumbai_report_1458.txt,"Worli,PB MARG,Mumbai ",72.82350240000002,19.0062792,Within couple of months of completion,Not found,"Jan 5, 2020, 06.15 AM IST"
7155,mumbai_report_1459.txt,"Imam Ahmed Raza Marg, Near Railway Colony Building No = 116, ,Kurla (E),Mumbai = 400024 ",72.8827704,19.0603049,"encroachment on footpath, fire hydrant",Not found,"Jan 5, 2020, 06.14 AM IST"
7156,mumbai_report_1461.txt,"Malad e,vasant valley compiled,Mumbai ",72.8637099,19.177112,water flowing,2 weeks,"Jan 5, 2020, 06.14 AM IST"
7157,mumbai_report_1462.txt,"swapnpurti parel ,Dr ambedkar Road  ,Mumbai ",72.8402778,18.9836707,Difficulty faced by commuters to walk,Not found,"Jan 5, 2020, 06.14 AM IST"
7158,mumbai_report_1463.txt,"Tilak Nagar Railway Station, Near Ticket Booking Counter, ,Kurla (w),Mumbai = 400089 ",72.89097389999998,19.0658305,"challenge with street lights continue, major issues for passers",Not found,"Jan 5, 2020, 06.14 AM IST"
7159,mumbai_report_1464.txt,"Sabale Nagar, Lokmanya Tilak Terminus Road Road, Below SCLR Flyover, Near Udipi Hotel, ,Kurla (E) ,Mumbai = 400024 ",72.87322429999998,19.0753881,"blocked and, illegally occupied",Not found,"Jan 5, 2020, 06.14 AM IST"
7160,mumbai_report_1465.txt,"kandivali east,western express highway,mumbai ",72.8621502,19.2022369,footpaths and roads,Not found,"Jan 4, 2020, 06.18 AM IST"
7161,mumbai_report_1466.txt,"Dahisar East,C.S. Road No.3, Dahisar east,Mumbai ",72.86397099999998,19.254471,garbage are lying on the road,Not found,"Jan 4, 2020, 06.18 AM IST"
7162,mumbai_report_1467.txt,"Dahisar East,C.S. Road No.3, Dahisar east,Mumbai ",72.86397099999998,19.254471,"A. B. Road, Always garbage",Not found,"Jan 4, 2020, 06.18 AM IST"
7163,mumbai_report_1470.txt," near kaka petrol pump,LBS Marg, bhandup,Mumbai ",72.93311429999999,19.1432254,making people to walk,Not found,"Jan 4, 2020, 06.15 AM IST"
7164,mumbai_report_1471.txt,"Opp Building Number 4, New Mhada Colony,Near Mhada Naala, Goregaon East,Mumbai 400097 ",72.8814632,19.173549,"spreaded garbage on road, throwing Garbage on road",Not found,"Jan 4, 2020, 06.15 AM IST"
7165,mumbai_report_1473.txt,"road no 7 opp gurunanak school near Madina masjid,parksite vikhroli west,Mumbai 400079 ",72.9163568,19.1040405,tanki is mostly occupied by parked commercial vehicles causing traffic jams,Not found,"Jan 4, 2020, 06.14 AM IST"
7166,mumbai_report_1475.txt,"churchgate,station,mumbai ",72.82717109999999,18.9353819,"storm water drain work, not finding space, increased the difficulty of HUNDREDS",Not found,"Jan 3, 2020, 06.18 AM IST"
7167,mumbai_report_1476.txt,"Bandra East,Railway Bridge,Mumbai ",72.8410141,19.0549339,garbage bin,Not found,"Jan 3, 2020, 06.18 AM IST"
7168,mumbai_report_1478.txt,"Hill Park , Agarwal Estate,Captain Samant Marg Jogeshwari West,Mumbai ",72.8411842,19.1380026,ganesh are still lying,Not found,"Jan 3, 2020, 06.18 AM IST"
7169,mumbai_report_1479.txt,"mhada signal,suresh nagar, Andheri RTO lane,Mumbai ",72.8264068,19.1342871,mosquito breeding,Not found,"Jan 3, 2020, 06.17 AM IST"
7170,mumbai_report_1481.txt,"Goregaon East,Sonawala Road,Mumbai ",72.851067,19.1614997,riksha parked,three month,"Jan 3, 2020, 06.17 AM IST"
7171,mumbai_report_1482.txt,"Datta mandir,Acharya Donde Marg,Mumbai ",72.8401844,19.0048981,"hap hazard manner outside BMC G, No-Parking zone, severe congestion",over a month,"Jan 3, 2020, 06.17 AM IST"
7172,mumbai_report_1483.txt,"SEEPZ MAIN GATE,SEEPZ,MUMBAI ",72.87325179999998,19.1250028,Bridge is open,6 months,"Jan 3, 2020, 06.16 AM IST"
7173,mumbai_report_1485.txt,"Borivali West,Gorai 2, behind Pragati School,Mumbai Suburban ",72.8217676,19.2283287,Wheelers parked on Footpath,Not found,"Jan 3, 2020, 06.15 AM IST"
7174,mumbai_report_1487.txt,"Thakur Village,Opp. Bank of Baroda,Mumbai ",72.87428899999998,19.210081,"drivers and cars, drivers park the car in wrong way",Not found,"Jan 3, 2020, 06.15 AM IST"
7175,mumbai_report_1488.txt,"Bandra,Bandra Reclamation Flyover ,Mumbai ",72.8377584,19.0498789,blocking either sides by,Not found,"Jan 3, 2020, 06.14 AM IST"
7176,mumbai_report_1489.txt,"Marol,Church Road,Mumbai ",72.87612299999998,19.1127394,agarchowk famous for illegal pick up,Not found,"Jan 2, 2020, 06.17 AM IST"
7177,mumbai_report_1490.txt,"Beliram Industrial Estate, Swami Vivekanand Rd, Yadav Nagar, Dahisar East, Mumbai, Maharashtra 400068, India ",72.8658097,19.2533192,"footpath is being encroached, walk on the narrow road",Not found,"Jan 2, 2020, 06.17 AM IST"
7178,mumbai_report_1491.txt,"81 Dr annie besant Road,worli,mumbai ",72.81583520000002,18.9959454,20 mins,Not found,"Jan 2, 2020, 06.16 AM IST"
7179,mumbai_report_1492.txt,"Lower parel West,GK Marg,Mumbai ",72.82626570000002,18.9982042,walk on the road facing dangerous traffic,Not found,"Jan 2, 2020, 06.16 AM IST"
7180,mumbai_report_1493.txt,"Dahisar East,C.S. Complex, Near Mata Saraswati Garden,Mumbai ",72.8589145,19.2639152,"making pandals still lying on the pathway, pathway is required, roads are parked",4 months,"Jan 2, 2020, 06.16 AM IST"
7181,mumbai_report_1496.txt,"Grant Road (w)station road,sleater road 2nd X Lean ,Nana chowk, Abhyankar building,Grant road  mumbai-400007 ",72.81625770000002,18.9633235,park on footpath,Not found,"Jan 2, 2020, 06.14 AM IST"
7182,mumbai_report_1500.txt,"Mumbai central,station road,mumbai ",72.81936739999998,18.9696305,"water leaking, water pipes for some days",Not found,"Jan 1, 2020, 06.19 AM IST"
7183,mumbai_report_1508.txt,"Malwani, Malad,Abdul Hamid Marg (Gate No 1 to 8) ,Mumbai ",72.81931399999998,19.1824459,broken gutter lid,Not found,"Dec 31, 2019, 06.14 AM IST"
7184,mumbai_report_1509.txt,"101, Indraprastha 2A, Raheja township,Jitendra Rd, Malad East, opp Ashoka hospital,Mumbai 400097 ",72.85311999999998,19.181864,illegal structure ecorached by street vendors on footpath,Not found,"Dec 31, 2019, 06.14 AM IST"
7185,mumbai_report_1511.txt,"near Pascoal Square CHS Sundar Nagar road no 3,Road no 3, Sundar Nagar, Kalina Santacruz E,Mumbai 98 ",72.86364870000001,19.0741282,huge obstruction in the footpath very,Not found,"Dec 30, 2019, 06.18 AM IST"
7186,mumbai_report_1512.txt,"Malwani,Malad,Abdul Hamid Marg,Mumbai ",72.8194678,19.188361,bad condition of the road,Not found,"Dec 30, 2019, 06.17 AM IST"
7187,mumbai_report_1514.txt,"borivali west ,sv road ,mumbai ",72.8550696,19.2264378,always parked on tootpath,Not found,"Dec 30, 2019, 06.16 AM IST"
7188,mumbai_report_1515.txt,"worli depot road ,prabhadevi new road , near sacred heart school ,Mumbai ",72.8192651,19.0149638,place  is prone,Not found,"Dec 30, 2019, 06.16 AM IST"
7189,mumbai_report_1516.txt,"Vile Parle East,Agrawal Market,Mumbai 400057 ",72.84527059999998,19.1010299,permanent one still,Not found,"Dec 30, 2019, 06.16 AM IST"
7190,mumbai_report_1518.txt,"chembur,central avenue,mumbai ",72.9005251,19.0548125,matter of extreme concern that the pollution of water,Not found,"Dec 30, 2019, 06.15 AM IST"
7191,mumbai_report_1519.txt,"dadar shivaji park ,veer swarakar road ,mumbai ",72.8370806,19.0277296,flooded with motorcycles,Not found,"Dec 30, 2019, 06.14 AM IST"
7192,mumbai_report_1520.txt,"Khar West,Carter Road,Mumbai ",72.82294329999998,19.068983,Unhygienic food2,Not found,"Dec 29, 2019, 06.16 AM IST"
7193,mumbai_report_1526.txt,"Khadki Cantt,Pune-Mumbai National Highway,Pune ",73.84198769999998,18.5623421,Always vehicles parked on footpath,Not found,"Dec 29, 2019, 06.14 AM IST"
7194,mumbai_report_1527.txt,"Not Cliean dasbin in the Road,Andheri(E) SakinAka Kharani Road Sanmaan Hotel,Mumbai City ",72.89044390000002,19.1066048,"hinderance to traffic, thieves for stealing",Not found,"Dec 29, 2019, 06.14 AM IST"
7195,mumbai_report_1530.txt,"T-2 Departures ,International Airport ,Mumbai ",72.86561440000001,19.0895595,"purchased garbage dustbin bags, cover page",Not found,"Dec 29, 2019, 06.13 AM IST"
7196,mumbai_report_1531.txt,"juhu,vaikunthlal Mehta road,Mumbai ",72.8328825,19.1034908,smoke emerging,Not found,"Dec 28, 2019, 06.16 AM IST"
7197,mumbai_report_1532.txt,"Dahisar East,C.S.Complex Road No 3,Mumbai ",72.8617684,19.259746300000003,"unlevelled sevage cover causing, major accidents",Not found,"Dec 28, 2019, 06.15 AM IST"
7198,mumbai_report_1534.txt,"Not Clean dasbin in the Road,Andheri (E) Sakinaka kharani Road Sanmaan Hotel,Mumbai city ",72.89044390000002,19.1066048,demolishing Hutment,2 years,"Dec 28, 2019, 06.15 AM IST"
7199,mumbai_report_1535.txt,"Santacruz,s.v.road,mumbai ",72.84513790000003,19.1386339,deviders end up climbing,Not found,"Dec 28, 2019, 06.15 AM IST"
7200,mumbai_report_1542.txt,"colabA,4th pasta lane,Mumbai ",72.8265665,18.9175127,"thereby blocking flow of Traffic, this car is abandoned, gathering dust",Not found,"Dec 27, 2019, 06.18 AM IST"
7201,mumbai_report_1543.txt,"iit,powai,mumbai ",72.9132679,19.1334302,dumping debris,Not found,"Dec 27, 2019, 06.17 AM IST"
7202,mumbai_report_1546.txt,"Marina Enclave Rd, Jankalyan Nagar, Malad West, Mumbai, Maharashtra 400095, India ",72.8177193,19.2018965,destroyed car has been lying in the middle of the road,over a month,"Dec 27, 2019, 06.15 AM IST"
7203,mumbai_report_1547.txt,"Ghatkopar West,Jambli pada,Mumbai ",72.89899150000002,19.0912391,"Non existent footpath, dont mention, no drainage system on the road, water depends on this footpath, water logging, illegal violations",Not found,"Dec 27, 2019, 06.14 AM IST"
7204,mumbai_report_1549.txt,"MAHARASHTRA VAJAN KATA , NEAR SAKI NAKA METRO STATION,sakinaka ghatkopar link road,mumbai ",72.9061435,19.0911796,illegally concretised RG area,Not found,"Dec 26, 2019, 06.18 AM IST"
7205,mumbai_report_1552.txt,"tilaknagar ,sahakar plaza,mumbai ",72.89979319999998,19.0681131,Storm Water Drain,Not found,"Dec 26, 2019, 06.17 AM IST"
